"job_id","title","location","department","salary_range","company_profile","description","requirements","benefits","telecommuting","has_company_logo","has_questions","employment_type","required_experience","required_education","industry","function.","fraudulent"
3686,"Broadcast Audio Technician","US, FL, Miami","","","Applied Memetics LLC is a professional services company dedicated to integrating and delivering best practice communication and information solutions in pre-conflict, conflict, or post-conflict areas.  The world has changed: ‘always on’ brands require a new way of thinking to engage and manage their consumers. Our purpose is to inspire original thinking through a deeper understanding of technology and human behaviour.  From strategy through to implementation, our teams of connected specialists – all experts in their respective fields – work together to help our clients maximise the opportunities created by the changing digital world and create a multi faceted digital strategy through to implementation.Our work explores a new model of journalism that is based around a global story – in this case, the struggle for human rights and democracy around the world. Our goal is to build a better user experience of these stories by adding context to content, using the latest digital tools of the day. Over time, we hope to add greater clarity, deeper understanding, and more sustained engagement to the conversations surrounding global events. As such, our content is transcribed and translated into English for broadcast to a global audience.","The Broadcast Audio Technician shall properly complete all daily tasks. These daily tasks shall include but are not limited to: operating broadcast and digital audio equipment (fails not more than once per week); proper operation of remote control equipment for transmitters (fails not more than once per week); copmpleting assignments (fails not more than once per week); staying updated on new technology applications.","The Broadcast Audio Technician shall operate broadcast and digital equipment in accordance with technical manuals; shall efficiently establish, regulate and monitor communications links; shall communicate technical matters with personnel at remote locations; shall maintain levels close to +0 VU on the console and other equipment.The Broadcast Audio Technician shall maintain on-air Studio Report, Equipment Trouble Log, Transmitter Log and other paperwork legibly, accurately and completely; shall adhere to Producer cues; and shall, in the absence of producer, perform ""on-line"" production duties such as pulling and sorting program material, timing, cueing, talent, etc.Knowledge of Spanish language required. ","",0,1,0,"","","","","",0
7346,"Marketing Coordinator / Manager ","US, CA, Gardena","Marketing","","PROSULTING IS PEOPLE The ProSulting difference is easy to see. Our passion for delivering qualified pre-screened personnel who are ready to contribute means you can expect the right people for the job every time. We are committed to your total satisfaction and stand behind our word. While it would be easier for us to cut some corners in the recruiting and pre-qualification process of our candidates, we don't. In fact, our stringent screening process is the cornerstone of our reputation, and results in the highest qualified personnel in the industry. Simply put, better qualification process = better people. PROSULTING IS RESPONSIVE When your company needs staffing, time is money. ProSulting's dedicated team of highly motivated staffing experts is ready to help you meet the demand quickly and efficiently, minimizing downtime and maximizing productivity. Let our staffing agents work for you and experience the ProSulting difference. ​PROSULTING IS PRODUCTIVE Growth, fluctuating work loads, temporary, temp-to-hire needs; whatever staffing challenges your business is facing, our experts will find the solution for you...fast. ProSulting's pre-screened candidates are ready to go and keep your business productive when you need it most. We're flexible, too. We will team with your Human Resource staff and take on the day-to-day search functions, enabling your company to focus on its core business issues and grow the bottom line.","We are seeking a top-notch Marketing Coordinator for a leading lifestyle footwear retailer. If you seek an entrepreneurial culture, love fashion, and enjoy a creative marketing environment we want you!!   Position ResponsibilitiesOverall responsibilities include coordinating meetings, calendars, summaries, track reports, create executive presentations, etc.Responsible for ensuring accuracy between internal marketing partners and merchants. Modify &amp; update all Advertising &amp; Marketing calendars and project milestonesFacilitate communication process within marketing department and throughout the organization.Participate in any other projects or assignments as approved through his/her supervisor.Help facilitate marketing initiatives with expansion of retail stores.","Minimum Requirements3- 5 years experience performing in an administrative and coordination role in marketing and/or retail.Must have experience working for a retailer, prefer someone who has experience opening retail operations.Thrive in a fast paced environment with multiple priorities and responsibilitiesRequires strong attention to detail, ability to manage multiple projects simultaneously and ability to meet multiple deadlines.Strong interpersonal skills and ability to communicate clearly with outside vendors and suppliers, internal senior management, Store Managers and various cross-functional teams throughout the organization.Demonstrated ability to remain flexible with constantly changing trends as well as manage time and workflow efficiently.Proficiency in all applications of Microsoft Office with a strong emphasis on Excel (must be able to create pivot tables) and PowerPointBachelor’s Degree in Marketing, Communications or Business a plusBi Lingual a plus.","",0,1,1,"Full-time","Mid-Senior level","Bachelor's Degree","Apparel & Fashion","Marketing",0
8683,"Business Analyst","GB, , ","Product Strategy","","The Beans Group is a media company that exists to empower young people to thrive.  We have been on an exponential growth spurt since our inception as #URL_8d1ca4faf2d2518ce9ec21b3fbe5c63e4b47f383d6bb1f0a681ff6cc801b4550# in 2005 and in 2013 we won Digital Business of the Year. The Beans Group owns two brands: Student Beans, our youth media brand, strives to make life a little more awesome; and Voxburner, our youth insights consultancy, helps young people to be understood.We have created a business we are passionate about and really proud of. To continue to grow we need brilliant people who inspire and deliver change all around them - that's why we're looking for talented, ambitious and creative folks to come and join us.","Award-Winning London-Based Youth Marketing Strategists seek an awesome Business Analyst to help us climb some mountains as we scale and grow our products internationally and across platforms...---The Role---The Business Analyst will work across our portfolio of award winning digital products. In this role you will be instrumental in driving the business to grow through taking ownership for particular products and helping create and execute a product vision and roadmap.---You will drive the development of our websites and mobile apps, encompassing both scoping new development projects, and overseeing existing product optimisation and A/B testing. You will be coordinating between teams and working closely with the development team with an agile approach to product development; organising, prioritising and owning product backlogs, ensuring bugs are logged.Using a hypothesis-driven approach to product development based on market data, user research, analytics, and experimentation, you will lead the analysis and reporting of results and define product changes based on the findings.As an internal champion for our users, you’ll define their needs for all product decisions and liaise with key internal stakeholders to understand business and commercial goals as well as contributing to the overall product vision and roadmap. Your expertise will be a key source of competitive advantage for the business, as this role’s mandate is to continually keep up to date with competitors and product trends in the industry.---The Company---The Beans Group has been on an exponential growth spurt since our inception as #URL_8d1ca4faf2d2518ce9ec21b3fbe5c63e4b47f383d6bb1f0a681ff6cc801b4550# in 2005, adding More Beans and Voxburner as well as standalone campaigns like Freshers Fields and events like Youth Marketing Strategy and the Youth 100, to the stable since then. We’re now looking at taking our award-winning products global, from YMS New York to our refactored local offering and relaunched Student Beans in 2014.---Apply Now!---If you are an experienced business analyst looking for your next challenge, what are you waiting for? Apply now with your CV and cover letter.------------------------------Recruitment AgenciesIf you want to work with us on this role, please take a look at our instructions here. We do not work with agencies in any capacity other than this and do not take sales calls under any circumstances. If you ignore these simple guidelines, we can't work with you. They'll tell you everything you need to know.","Experienced working in digital product management, with a passion for all things digitalDemonstrated success delivering compelling products in a high growth, rapid change environment.An understanding of web development processes and technologiesKnowledge of UX principles and lean/agile development knowledgeStrong analytical and quantitative skills with experience in data-driven decision makingHighly organised, paying close attention to detail and time managementStrong interpersonal and team-work skills, confident and a clear communicator","Multiple Award-Winning Company and Brands; Entrepreneurial Startup Culture with Security of being Fully-Self-Funded; Major Growth Plans; Awesome Team; Competitive Salary; In-House Training and Development; International Opportunities; Childcare Vouchers and On-Site Childcare Facilities; Discounted Gym Membership; ad hoc Partnership Discounts (e.g. Tastecard, Local Dining Establishments).",0,1,1,"Full-time","Associate","Bachelor's Degree","Marketing and Advertising","Business Analyst",0
11101,"Accounting Assistant ","US, CT, Stamford","","","Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer satisfaction. For almost 30 years, clients have turned to us to integrate and optimize their enterprise-wide business processes to empower employees, increase productivity and maximize results. As a trusted partner, we continually focus on delivering secure, technology-enabled document and communications solutions that improve our clients' work processes, enhance their customer interactions and drive growth.","The Accounting Assistant will be based in our Stanford, CT client location.  The ideal candidate will be an integral part of our talented team, supporting our continued growth.Responsibilities: Ability to input premium allocation and statistical data from client statements.Apply corresponding cash receipt or check requisition.Input statistical inforce block of business for applicable policies into WinRisk system.Update, add and delete individuals per WinRisk report.Scan related correspondence, index and save to shared drive customer folder.Respond to both internal and external account inquiries in a timely fashion.Assist in resolving billing inquiries as they relate to WinRisk and Quasar.Validate premium rates reported in client premium statements match rates in applicable contract.Review data from client report to compare at least two year historical and recent month payment amounts.  Also estimate premium for one month forward.Complete special projects as requested.","Position Requirements: Accounting Administrative professional with a minimum 2 years’ experience in professional office environment.Must possess excellent customer service skills, strong written and oral communication skills and the ability to operate in a multi-tasking and changing priority type environment.Must have good organization and analytical skills, with eye to accuracy and attention to detail.Must possess excellent customer service skills, strong written and oral communication skills and the ability to operate in a multi-tasking and changing priority type environment. Seeking good organization and analytical skills, with eye to accuracy and attention to detail.Be able to demonstrate an ability to work in an environment requiring flexibility, minimal direction and the ability to manage daily multiple projects/tasks.Computer literacy a must--experience in Microsoft Office applications including Word, Excel, and Access; able to manipulate data, create formulas and the ability to learn in house databases.Familiar with multi-function devices, scanning, copying and manipulating various types of electronic files. Must have the ability to read, identify, interpret, and complete documents such as forms and general correspondence.Must be able to work with and maintain confidential information.Seeking a motivated, candidate with the ability to work in a team environment. Knowledge of insurance and/or reinsurance operation extremely desirable.  High School Diploma or equivalent (GED) required","",0,1,0,"Full-time","Entry level","High School or equivalent","Management Consulting","Administrative",0
3194,"VP, Healthcare Management","US, NV, Las Vegas","","","SpotSource Solutions LLC is a Global Human Capital Management Consulting firm headquartered in Miami, Florida. Founded in January 2012, SpotSource has created a fusion of innovative service offerings to meet the increasing demand of today’s economy. We specialize in Talent Acquisition, Staffing, and Executive Search Services across various functions and in specific industries. Global Talent Transfusion (GTT) services utilize best in practice qualification standards to deliver talent in temporary, temporary-to-hire, and permanent basis. Health Career Transition (HCT) is a subsidiary of Global Talent Transfusion and offers placement services specifically in the growing Healthcare arena. SpotSource Executive Search (SES) Consultants are special breed talent evangelists that understand how to advise and streamline the human resources process in the direction your organization requires for long term sustainability and success. Succession Planning. Leadership Development Programs. Compensation Analysis. Recruitment Process Outsourcing. All customized to best suit the needs of your business. We understand the demand for cost-effective solutions for your organization. Are you seeking a potential career transition and interested in discussing the current hiring trends and open positions? Vital Career Consulting (VCC) offers career transitional services catered specifically for the job applicant, including Resume Construction, Social Media Optimization, and Interview Coaching.Address:4100 N Powerline Rd. Ste Z3Pompano Beach FL 33073Office: #PHONE_c90b6ca89acd18d9e31ea3590b4ad76605721bc372025598fe9e1e60cf428551#","Title: VP, Healthcare ManagementLocation: Las Vegas, Nevada (Relocation Package Available)Client Organization: Fortune 1000Compensation: $150,000 - $200,000 Base Salary + 40% Bonus, BenefitsReports to: SVP, Clinical OperationsOverview:This position will oversee the integration of clinical operations across multiple subsidiary organizations.  The VP of Healthcare Management will manage 700+ employees including Account Managers, Query Development, Claim Auditing, RN’s, Inpatient &amp; Outpatient Coders.Oversee all nursing &amp; clinical reviews. (60%-70% function remotely)Responsible for auditing claims (medical records), correct coding &amp; utilization management. ","Qualifications:-Registered Nurse-Bachelor’s Degree required; Master’s Degree in Hospital Administration desired.-Previously functioned in large organization overseeing 300+ employees.-Change Agent with emphasis on employee engagement.","Full Benefits Package Available",0,1,1,"Full-time","Executive","Bachelor's Degree","Hospital & Health Care","Health Care Provider",0
13485,"Training Administrator","US, FL, Jacksonville","","","","Key Responsibilities                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            Proactively work with business partners to define and resolve workplace performance challenges and opportunities. Analyze current state environment, including analysis of performance gaps and job/task/needs analysis. Synthesize the data gathered to create models and recommendations. Facilitate discovery meetings and conduct interviews to confirm performance needs and translate those needs into concrete options for learning interventions. Work with business partners to define learning solution objectives to ensure the impact can be measured and is linked to business goals. Facilitate design session with key stakeholders, subject matter experts and project teams. Write concise, creative and effective instruction. Course deliverables include design documents, storyboards, prototypes, instructor and participant materials. Create project documentation including the design templates, standards, style guides, technical specifications, straw models, train-the-trainer and pilot materials. Work directly with technical subject matter experts to capture course-specific knowledge. Ensure that learning solutions incorporate best practices in adult learning theory. Propose, design and champion innovative learning solutions. Create thought leadership by being aware of leading edge learning solutions and market trends. Design and develop curriculum level learning systems. Ensure the final project deliverables are the highest quality. Design, develop and implement measurement and evaluation strategies to assess the efficiency and effectiveness of learning solutions on performance.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             Qualifications                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             Minimum of one to three years experience in design and development of instructional material in a corporate setting, leading teams in all phases of the project life cycle and producing creative learning solutions.                                                                                                                                                                                                                                                              Minimum of one to three years of experience in the design and development of web-based learning.                                                                                                                                                                                                                                                              Demonstrated research and analysis skills.                                                                                                                                                                                                                                                              Demonstrated experience designing and developing complex learning solutions.                                                                                                                                                                                                                                                              Demonstrated experience designing and developing curriculum development programs.                                                                                                                                                                                                                                                              Strong consulting capability with strong interpersonal, presentation, and facilitation skills.                                                                                                                                                                                                                                                              Strong level of professionalism, executive presence and credibility; able to effectively challenge and influence peers and customers.                                                                                                                                                                                                                                                              Familiar with current learning and performance improvement industry standards, approaches, and innovations.                                                                                                                                                                                                                                                               Connected with professional organizations and maintains accessibility to industry resources.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ","","",0,0,0,"","","","","",0
12225,"Customer Service Associate","US, NY, New York","Customer Service","25000-35000","AboutPPD Partners provides English and Spanish contact center outsourcing to companies that want more from their customer relationships.We position our clients for success by delivering inbound contact center services that allow them to focus on their core business while maximizing profit. We deliver the brand promise of our clients by working with them to understand and apply the knowledge, behaviors, and values at the core of their success.MISSIONTo support our Clients competitive goals and brand recognition through meaningful interactions with their customers by providing quality driven contact center solutions.","Do you have a passion for providing friendly and efficient customer service?Do you love being on a team, working together to give our customers a great service experience?Do you want to work in a state-of-the art facility, with fun people and a comfortable work environment?We are now accepting applications for Customer Service Representatives! Our Customer Service Reps answer inbound calls from customers and respond to questions about cell phone service!Job Summary: Provide customer service via phone on client specific issues while accurately capturing all customer-related information in the proper client relationship management database by performing the following duties.Essential Duties and Responsibilities include the following. Other duties may be assigned.- Answers incoming telephone calls, responds to customer questions and solves problems according to standardized procedures while maintaining a courteous manner.- Logs on and off customer care system.- Accesses account files, takes orders and processes orders.- Asks appropriate questions and gather information to determine customer needs.- Enters alpha and numeric data via computer keyboard into an automated system accurately.- Uses client specific reference materials and customer service skills.- Explains products, services, options and related charges clearly and concisely.Supervisory Responsibilities: This job has no supervisory responsibilities.To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. Reasonable accommodations may be made to enable qualified individuals with disabilities to perform the essential functions.","Qualifications: The requirements listed below are representative of the minimum knowledge, skill, and/or ability required to qualify for performing the job.Computer Skills: Ability to listen and respond while keying into automated system. Ability to learn to navigate client specific screens in a Windows environmentLanguage Skills: Ability to read and comprehend simple instructions, short correspondence, and memos. Ability to write simple correspondence. Ability to effectively present information over the phone.Mathematical Skills: Ability to add and subtract two digit numbers and to multiply and divide with 10’s and 100’s. Ability to perform these operations using units of American money.Reasoning Ability: Ability to apply common sense understanding to carry out detailed but un-involved written or oral instructions. Ability to deal with problems involving a few concrete variables in standardized situations.Physical Demands: The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable qualified individuals with disabilities to perform the essential functions.While performing the duties of this Job, the employee is regularly required to sit and talk or hear. The employee is occasionally required to use hands to finger, handle, or feel and reach with hands and arms. Specific vision abilities required by this job include close vision.","We offer a comprehensive benefits package, 401(k), paid training, paid time off, promotional opportunities and more!! We work hard, but we also believe in having fun! PPD Partners is a friendly place to work! Come experience all the benefits of learning the call center industry. Your career is calling! Answer the call! Apply now!",0,1,0,"Full-time","Entry level","High School or equivalent","Consumer Services","Customer Service",0
8920,"Back-end Web Developer","US, NY, New York","Development","","Kettle is an independent digital agency based in New York City and the Bay Area. We’re committed to making digital do more — for both people and brands — because we believe the digital world offers more than meets the eye. Every online experience has the potential to change a life, a brand, or even change the world. And we carry this philosophy into each and every product we build.","We're looking for a full-time Back-end Web Developer (Ruby, Python, or PHP).At Kettle, you'll be building Web applications for everything from Facebook apps to e-commerce platforms. We're looking for a versatile developer comfortable with the model-view-controller pattern and flexible enough to work with a modern Web framework of their choice. You'll be working hand-in-hand with one of our front-end developers to glue together the site's functionality.We're always working on something new. Many of our projects are bite-sized and last no more than 4-6 weeks, which allows you to rapidly explore new techniques and technologies, and see what works and what doesn't. This position features a degree of autonomy that will allow you to hone your skills, learn new ones, and grow as a developer. It also means you'll be able to work with everyone on our staff, including all our designers and spend time with the co-founders Olivier and Tyler.Skills &amp; RequirementsMust know:-Ruby, Python, or PHP (just one!)-SQL-Source code management-One or more MVC Web frameworks (examples below)PHP: Lithium, Laravel, Zend, Symfony, etc.Python: Bottle, Flask, Django, etc.Ruby: Rails, Sinatra, etc.-Linux or BSD basics-HTML, CSS, and JavaScript fundamentals (don't worry, we have full-time front-end developers to handle most of the lifting)Nice to know:-bash knowledge-Non-relational database servers-Experience with ""cloud"" providers including Amazon Web ServicesAbout KettleKettle is a full-service, high-octane digital creative agency—replete with amazing designers and developers who build quality products for Web and mobile. We're still small at 40 or so full-time employees, but we're scrappy and fight like a giant. Our development clients include Sesame Street, New Museum, Sunglass Hut, and Kate Spade Saturday.Our office situated between SoHo and the West Village. It's on the same black as the 1 train, and one block away from C and E trains. We're in the same neighborhood as amazing bookstores, cafés, sushi nooks, gyms, plus all the shopping you could throw a stick at.Benefits include: paid time off; matching retirement plan; majority-paid comprehensive health, dental, and vision; regular outings (bowling, whitewater rafting, karoake); frequent FreshDirect deliveries (walnuts, chocolate, beer); Joyride Coffee deliveries; your workstation of choice (developers here like their 27"" iMacs).","","",0,1,1,"Full-time","Associate","Bachelor's Degree","Internet","Engineering",0
12179,"Account Manager Web/Mobile","BG, 23, Sofia","Sales","","Our CompanyAdcash® is an international advertising network that delivers billions of ad units each month reaching several millions of people around the globe. With a strong focus on the entertainment vertical, the network’s portfolio currently comprises over 90 000 websites that benefit from the company’s successful partnerships with a number of leading brands. The strength of the Adcash® platform lays in its cutting edge ad delivery technology and advanced internal tools.50 billion advertisements served in 2013Work in one of the top 100 biggest website in the worldEnjoy building great software used by a team of 50 personsImprove your skills by working on an interesting projectThe company’s headquarter is located in Tallinn (Estonia) with other branches in Queretaro (Mexico), Sofia (Bulgaria) and Paris (France).Our teamComing from very diverse cultural and geographical backgrounds, our team reflects perfectly the company’s image and global outlook.With a total of 9 nationalities represented, our 55+ team members bring not only an invaluable level of experience to the table, but also a diversity of thought instrumental in shaping the network’s identity.And so we can help you in: Bulgarian, Deutsch, English, Estonian, French, Italian, Russian, Spanish and Turkish!From hardcore techies to online advertising veterans and everything in between, our staff is comprised of committed professionals, who come from all corners of the industry, having worked with organizations such as Vodafone, Skype, Google, EA, Orange, Telcel and many others.","Job SummaryOur Account Manager will supervise her/his national client portfolio on daily basis and provides direction as needed for the development of its market.The main focus of this position is recruiting affiliate to display the platform’s advertising campaign and optimize client results: sales, setup and integration on the platform, monitoring and optimization of the advertising space. The Account Manager reports directly to the Head of Publisher.Job functionsCreate, maintain and adjust portfolio of assigned client accountsMonitor and analyze the results of your portfolio based on our daily, weekly and monthly performance reports and optimize accordinglyProvide support for resolving daily issues (real time)Manage weekly publishers status documents for internal review with sales operations, analysts and executives.","Required skills2 - 3 years experience in previous experience online advertising environment, digital media or online marketingWorking knowledge Microsoft Office productsExcellent verbal and written communication skillsAbility to make decisions with little or no guidance, to keep information confidential &amp; work in stressful environmentAbility to work in a team-oriented, client-focused environmentFluent English is mandatoryProven successful negotiation skills as it relates to the functions of this positionPreferred skillsBilingual (Spanish, French or German) is a plus","Friendly atmosphereHighly competitive salaryInternational environmentModern officeOpportunity for self-improvement and growth ",0,1,1,"Full-time","","","Marketing and Advertising","Sales",0
4699,"Operations/Customer Care Intern","","Provisions","","We're Food52, and we've created a groundbreaking and award-winning cooking site. We support, connect, and celebrate home cooks, and give them everything they need in one place.We have a top editorial, business, and engineering team. We're focused on using technology to find new and better ways to connect people around their specific food interests, and to offer them superb, highly curated information about food and cooking. We attract the most talented home cooks and contributors in the country; we also publish well-known professionals like Mario Batali, Gwyneth Paltrow, and Danny Meyer. And we have partnerships with Whole Foods Market and Random House.Food52 has been named the best food website by the James Beard Foundation and IACP, and has been featured in the New York Times, NPR, Pando Daily, TechCrunch, and on the Today Show.We're located in Chelsea, in New York City.","We're Food52, a community for people who love food and cooking, and we're looking for a Customer Care Intern to help us build and scale our e-commerce team. If you’re interested in food, kitchenware, and making people happy, let’s talk!Responsibilities:Help us deliver timely, personal, and all-around exceptional email customer support while maintaining the Food52 voice.Investigate and help resolve customer questions and issues.Help out with preparing for the Provisions Holiday Market, our popup shop!Keep our customers happy this holiday season!Partner closely with product, marketing, and engineering teams to create a close feedback loop between our customers and key customer focused business teams.Assist in the preparation of daily, weekly, and monthly dashboards and reports on key customer care metrics.","Experience with customer care customer care programs (brownie points if you’ve been involved in e-commerce before!).Strong ability to organize, prioritize, and communicate well.Energized by the thought of working independently, with a particular passion for problem solving.Be both a self-starter and team player -- a tricky combo!Feel eager about the opportunity to thrive at a start-up (with a test kitchen and lots of free samples)Have a great sense of humor (e.g. think we're funny).","",0,1,1,"","","","","",0
15676,"Controls Engineer","US, WI, Milwaukee","","","We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting high quality candidates in IT, Engineering, Manufacturing and other highly technical and non-technical jobs.","(We have more than 1500+ Job openings in our website and some of them are relevant to this job. Feel free to search it in the website and apply directly. Just Click the “Apply Now” and you will redirect to our main website where you can search for the other jobs.)Qualifications Required:Bachelor’s degree in Electrical Engineering is required.7 years of experience is required. Customer machine build or systems integrator experience is preferred.Knowledge of NEC, NFPA, ANSI standards, UL/CE specifications, customer specifications, technical and maintenance manuals, and procedure instructions.Ability to read, interpret and develop electrical and fluid schematics, electrical drawings, basic mechanical drawings is required.Excellent verbal and written communication skills are required.Knowledge and experience in one or more CNC controls manufacturers is preferred (Siemens 840D; Fanuc 31i / 32i, Haas). Siemens 840D experience is preferred.Knowledge and experience in one or more industrial controls manufacturers is required (Allen-BradleyExperience with PROFIBUS, Ethernet and/or other communication networks a plus.Ability to interpret instructions furnished in written, oral, diagram, or schedule form.Knowledge of Visual Basic and/or C++ is a plus. Proficient in the use of all Microsoft Office products.Excellent time management skills are required.Travel to customer plant locations to participate in machine installation and startups. Must be an aggressive, pro-active team player who is not afraid to dig for information and function autonomously.Job Responsibilities:Engineer custom controls drawings (Electrical, Pneumatic, Hydraulic, Lubrication). Develop PLC and HMI programs (AB, Siemens, Fanuc and others).Develop CNC machine programs and HMI screens (Fanuc, Siemens, Haas and others).Support commissioning during the build, start-up, installation, and runoff phases of projects.Design and program ladder logic to integrate a CNC machine with various other peripheral equipment, including gauging, material handling, robotics, etc.Develop/write operating and control manuals. Support and provide customer training. Maintain effective communication with other project staff, customers, other departments, and outside suppliersParticipate in project teams, providing input in SOWs, Timelines and Action Items lists.Visit - #URL_ec64af2b4fe2ca316e828f93b0cd098c22f8beba98dcac09d4dd7384b221a5e8#-#URL_2954b76adf23051d4bc35fc729f5a18c5de715ed82dfaee24b3aabbf3874ca57#","","",0,0,0,"Full-time","","","","",0
10478,"ACCOUNT MANAGER","US, MN, Waite Park","B2B","","DAYTA Marketing is a social media marketing company and agency. We conduct social media strategies for businesses and organizations. We post, we pin, we tweet, we blog. We grow large social media audiences for our clients.We build brand and trust while helping our clients become a top-of-mind entity among their followers. We create and manage our clients’ social media sites while also developing new media such as web design, video and photography. Our services are designed to meet the requirements that social media demands: time, diligence and consistency. We provide our clients confirmation that their relationship with DAYTA Marketing is delivering a return on investment.","Generate leads for clients via LinkedIn, the largest professional networking site. Tasks include, but are not limited to, campaign management, building targeted connections, monitor daily LinkedIn communications, facilitate group involvement, create status updates, send meeting requests and measure results.","Target Market Research, Campaign Management, Problem Solving, Reporting Research Results, Organization, Outgoing Personality, Attention to Detail, Time Management, Writing Skills and Sales SkillsProficiencies: Social Media, Networking","",0,1,1,"Full-time","Entry level","","Marketing and Advertising","Sales",0
10933,"Technical Support Specialist","US, NY, New York","Customer Support","","For over 15 years, CaseNEX has been a leader in the education technology industry and continues to provide flexible and customized online solutions for teachers, students, and parents. CaseNEX offers an array of services and products, including professional development courses for teachers and data collecting tools to monitor students’ individual progress. Now used in all 50 states, CaseNEX has recently grown, adding two additional divisions: DataCation and PALS Marketplace. ","CaseNEX is currently looking for a Technical Support Specialist to join our team at our New York headquarters in midtown Manhattan. The Technical Support Specialist role has the task of providing accurate and friendly solutions to our school district users in a timely and professional manner.The ideal candidate will passionately assist clients while maintaining a strong emphasis on a superior customer experience. This position will be responsible for assisting clients with proper account set-up, maintenance, and troubleshooting the various products offered by CaseNEX. Responsibilities include:Handling incoming telephone calls and customer reported issues submitted via email and websiteAccurately describe and maintain status of each issue entered our web-based ticketing systemTroubleshoot and resolve application issues, including user access and component configurationTroubleshoot printer and scanner issuesAbility to work regularly scheduled shifts between 8:00 am and 8:00 pm","What we're looking for1-3 years experience in technical support position with direct customer contactKnowledge of Windows operating systems (XP through 7 including server)Excellent organization/time management, verbal and written communication skillsAbility to support/work in a multi-user/multi-client environment on different platformsAbility to multitask and prioritize support/maintenance for multiple customers on different environmentsAbility to work cohesively in a team environment and act as a knowledge expertNice-to-havesBS Degree or equivalent experience and certificationsBasic knowledge of Structured Query Language (SQL)Experience writing technical documentationPrevious experience supporting or using Mac OSX","Full benefits including medical, dental, life insurance, FSA, PTO, and company holidaysMidtown Manhattan office close to public transit A strong belief in life/work balance",0,1,0,"Full-time","Entry level","High School or equivalent","","Education",0
